State Name,District Name,Town Name,Total   Households ,Total Population of Town,pucca road,kuccha road,hsp,beds,doctors,paramed staff,dsp,phc,govt schools,pvt schools,govt colleges,pvt colleges,theatres,electricity,banks
TAMIL NADU,TIRUVANNAMALAI,Paiyur (CT),1797,7555,3,0,0,0,0,0,1,0,6,4,0,0,0,1878,1
TAMIL NADU,TIRUVANNAMALAI,Mullipattu (CT),1174,4956,4,0,1,10,4,13,1,2,5,3,0,0,0,1375,1
TAMIL NADU,TIRUVANNAMALAI,Devikapuram (CT),2296,9800,10,0,2,40,6,19,3,3,8,4,0,0,0,3030,2
TAMIL NADU,TIRUVANNAMALAI,Tiruvethipuram (M),9162,37802,43.532,15,6,96,26,122,27,3,29,25,1,3,4,11425,12
TAMIL NADU,TIRUVANNAMALAI,Dusi (CT),1384,5577,6,8,0,0,0,0,1,0,2,1,1,0,0,1346,2
TAMIL NADU,TIRUVANNAMALAI,Kilpudupakkam (CT),1698,6912,5,1,0,0,0,0,1,0,2,1,0,0,0,1933,1
TAMIL NADU,TIRUVANNAMALAI,Peranamallur (TP),1450,5801,9.823,1,2,40,7,25,4,3,9,16,0,0,0,2929,3
TAMIL NADU,TIRUVANNAMALAI,Vandavasi (M),7326,31320,39.32,0,4,78,13,44,18,3,24,16,0,3,2,15798,6
TAMIL NADU,TIRUVANNAMALAI,Desur (TP),1163,4597,20.2,0,2,9,7,23,2,3,9,2,0,0,0,1669,3
TAMIL NADU,TIRUVANNAMALAI,Kalambur (TP),3476,14304,20.4,0,3,32,9,28,7,3,11,3,0,0,0,3775,3
TAMIL NADU,TIRUVANNAMALAI,Polur (TP),6706,28123,13.4,7,4,59,19,58,11,3,24,20,0,0,2,7813,9
TAMIL NADU,TIRUVANNAMALAI,Chetpet (TP),4745,19827,17.9,2,3,40,9,29,12,3,14,16,0,2,3,6537,5
TAMIL NADU,TIRUVANNAMALAI,Pudupalayam (TP),2591,11382,15.2,2,2,20,9,27,4,3,9,4,0,1,0,3068,3
TAMIL NADU,TIRUVANNAMALAI,Chengam (TP),6160,26980,22.78,6,4,95,12,38,16,3,9,24,0,0,2,11148,9
TAMIL NADU,TIRUVANNAMALAI,Tiruvannamalai (M),33514,145278,142.417,4,16,392,48,135,151,3,60,48,1,0,12,37666,33
TAMIL NADU,TIRUVANNAMALAI,Kilpennathur (TP),3152,13718,27.47,7,2,40,9,29,5,3,11,1,0,0,0,3542,2
TAMIL NADU,TIRUVANNAMALAI,Vettavalam (TP),3414,15506,16.27,4,2,40,9,23,6,3,18,10,0,0,1,5020,4
TAMIL NADU,TIRUVANNAMALAI,Vengikkal (CT),4472,18244,10,3,0,0,0,0,4,0,3,4,0,0,0,6071,5
TAMIL NADU,VILUPPURAM,Gingee (TP),6259,27045,27.42,7,4,94,17,52,13,3,11,11,0,0,3,7370,8
TAMIL NADU,VILUPPURAM,Ananthapuram (TP),1500,6892,10.143,2,2,24,8,30,5,3,8,3,0,0,2,1903,3
TAMIL NADU,VILUPPURAM,Tindivanam (M),17088,72796,61.04,3,13,101,26,124,4,3,12,42,1,1,5,21093,15
TAMIL NADU,VILUPPURAM,Marakkanam (TP),5286,22034,35,16,4,45,13,39,8,3,13,6,0,0,0,5292,7
TAMIL NADU,VILUPPURAM,Kottakuppam (TP),7048,31726,26.013,12,3,46,14,40,5,3,9,6,0,0,0,6485,2
TAMIL NADU,VILUPPURAM,Vikravandi (TP),2735,12022,17.65,10,2,20,11,27,13,3,8,6,0,3,1,1561,3
TAMIL NADU,VILUPPURAM,Viluppuram (M),22832,96253,53,2,9,142,45,167,64,3,20,63,4,0,5,33757,37
TAMIL NADU,VILUPPURAM,Valavanur (TP),3913,16745,34.185,6,3,58,13,51,9,3,8,5,0,0,0,4990,4
TAMIL NADU,VILUPPURAM,Salamedu (CT),5131,20854,30,10,1,0,0,0,6,0,3,7,0,3,0,6760,4
TAMIL NADU,VILUPPURAM,Manalurpet (TP),1944,8523,10.76,1,2,20,6,23,9,3,6,4,0,0,0,2015,3
TAMIL NADU,VILUPPURAM,Arakandanallur (TP),1247,5713,12.5,4,0,12,2,2,2,2,8,8,1,0,0,1686,3
TAMIL NADU,VILUPPURAM,Tirukkoyilur (TP),6929,30212,17.453,1,4,59,21,64,16,3,8,14,0,1,4,9185,8
TAMIL NADU,VILUPPURAM,Thiruvennainallur (TP),2121,9623,14.16,1,2,12,6,22,6,3,10,3,1,0,0,3162,3
TAMIL NADU,VILUPPURAM,Sankarapuram (TP),3539,15664,8,6,3,52,13,43,6,3,7,6,0,0,2,5432,6
TAMIL NADU,VILUPPURAM,Vadakkanandal (TP),5397,23034,13.697,20,2,30,7,21,10,2,5,15,0,0,1,6735,5
TAMIL NADU,VILUPPURAM,Thiagadurgam (TP),4224,18605,16.609,18,3,40,9,28,11,3,18,11,0,0,1,5006,5
TAMIL NADU,VILUPPURAM,Kallakkurichi (M),12801,52507,17.55,51,4,128,42,163,23,3,26,14,1,1,6,18434,12
TAMIL NADU,VILUPPURAM,Chinnasalem (TP),6181,25106,29.16,1,3,40,9,40,21,3,13,12,0,2,2,7526,16
TAMIL NADU,VILUPPURAM,Ulundurpettai (TP),5346,23734,11.27,23,4,30,19,55,12,3,12,6,0,0,2,7430,7
TAMIL NADU,SALEM,Kolathur (TP),3413,12748,33.15,2,2,20,10,38,12,3,6,8,0,0,1,4086,3
TAMIL NADU,SALEM,Mecheri (TP),6330,25676,19.138,56,3,40,9,29,10,3,13,5,0,0,2,7491,10
TAMIL NADU,SALEM,Veerakkalpudur (TP),4614,16665,30.578,2,0,0,0,0,5,0,9,6,0,0,0,5551,3
TAMIL NADU,SALEM,Mettur (M),14282,52813,84.09,1,4,89,30,194,28,3,9,25,1,0,1,15388,11
TAMIL NADU,SALEM,P.N.Patti (TP),6901,25133,52.645,17,2,15,8,22,4,2,16,4,0,0,1,8178,6
TAMIL NADU,SALEM,Nangavalli (TP),2706,10809,14.432,7,2,21,9,25,5,3,7,4,0,0,1,2490,3
TAMIL NADU,SALEM,Vanavasi (TP),1890,7130,15.22,3,2,20,7,24,4,3,4,4,0,0,1,2549,4
TAMIL NADU,SALEM,Jalakandapuram (TP),4198,16184,20.052,2,3,40,12,46,19,3,9,4,0,0,3,5469,4
TAMIL NADU,SALEM,Avadattur (CT),2595,9869,12,6,0,0,0,0,1,0,6,0,0,0,1,3367,1
TAMIL NADU,SALEM,Doramangalam (CT),1390,5322,5,1,0,0,0,0,1,0,4,1,1,1,1,2226,1
TAMIL NADU,SALEM,Kadayampatti (TP),2857,11390,19.648,12,2,20,10,29,3,3,9,5,0,0,0,2458,5
TAMIL NADU,SALEM,Omalur (TP),4229,16279,17.202,1,3,40,22,84,16,3,8,8,0,0,2,6210,11
TAMIL NADU,SALEM,Karuppur (TP),3707,13967,12.833,2,3,52,9,22,4,3,8,5,1,1,0,4240,4
TAMIL NADU,SALEM,Tharamangalam (TP),7406,30222,58.04,8,3,24,10,30,14,3,24,8,0,0,0,6726,5
TAMIL NADU,SALEM,Kottagoundampatty (CT),1528,7891,11,3,0,0,0,0,1,0,1,3,2,1,0,1632,2
TAMIL NADU,SALEM,Vellakkalpatty (CT),1417,5475,10,2,0,0,0,0,1,0,6,2,0,0,0,1509,2
TAMIL NADU,SALEM,Kurukkupatti (CT),1330,5037,10,2,0,0,0,0,1,0,2,0,0,0,0,608,2
TAMIL NADU,SALEM,Karukkalvadi (CT),3068,12052,20,1,0,0,0,0,1,0,5,0,0,0,2,3235,2
TAMIL NADU,SALEM,Poolampatti (TP),2698,9477,10,15,2,40,10,25,3,3,9,4,0,0,0,3118,9
TAMIL NADU,SALEM,Edappadi (M),14560,54823,77.115,29,5,74,21,63,14,3,18,7,0,0,3,12278,7
TAMIL NADU,SALEM,Konganapuram (TP),2614,9286,16,28,2,24,7,25,6,3,14,7,0,0,0,3182,4
TAMIL NADU,SALEM,Edaganasalai (TP),8631,33245,44.097,30,2,12,7,21,6,2,29,10,0,0,1,11069,5
TAMIL NADU,SALEM,Arasiramani (TP),3970,14834,31.25,4,2,40,9,33,2,3,10,0,0,0,0,5006,3
TAMIL NADU,SALEM,Thevur (TP),2423,8548,22.5,1,2,14,9,37,3,3,8,3,0,0,0,2057,2
TAMIL NADU,SALEM,Sankari (TP),8122,29467,30.32,9,4,78,16,74,26,3,20,13,0,2,3,6210,13
TAMIL NADU,SALEM,Thappakuttai (CT),1872,6986,6,1,0,0,0,0,1,0,6,0,0,0,1,1900,1
TAMIL NADU,SALEM,Naduvaneri (CT),2231,8485,10,1,0,0,0,0,1,0,3,0,0,0,0,1516,2
TAMIL NADU,SALEM,Eranapuram (CT),2509,8871,12,1,1,24,6,27,2,2,13,0,0,0,0,2854,4
TAMIL NADU,SALEM,Kannankurichi (TP),5022,19765,58,33,3,40,9,34,4,3,6,2,0,0,0,6139,4
TAMIL NADU,SALEM,Salem (M Corp.),215747,829267,748.13,1,8,982,107,622,338,10,207,235,6,10,20,256428,94
TAMIL NADU,SALEM,Ilampillai (TP),3057,11797,12.573,8,1,30,7,21,11,2,6,0,0,0,3,3307,6
TAMIL NADU,SALEM,Panaimarathupatti (TP),2468,9368,4,1,2,20,7,27,4,3,6,4,0,0,1,3183,6
TAMIL NADU,SALEM,Mallur (TP),2754,10331,19.552,17,2,32,9,27,6,3,2,4,0,0,0,3268,4
TAMIL NADU,SALEM,Attayampatti (TP),3649,13852,19.421,2,0,0,0,0,2,0,6,8,0,0,2,1967,2
TAMIL NADU,SALEM,Kondappanaickenpatti (CT),1795,6892,12,1,0,0,0,0,1,0,4,6,0,0,0,1764,2
TAMIL NADU,SALEM,Dasanaickenpatti (CT),1568,5857,4,1,0,10,2,6,3,2,6,2,0,0,0,2174,2
TAMIL NADU,SALEM,Mallamooppampatti (CT),2650,10199,15,1,0,0,0,0,1,0,3,6,0,0,0,2406,1
TAMIL NADU,SALEM,Dalavaipatti (CT),1971,7732,8,2,0,0,0,0,1,0,4,0,0,0,0,2441,1
TAMIL NADU,SALEM,Majaragollappatti (CT),1168,4727,10,2,0,0,0,0,1,0,4,0,0,0,0,1586,2
TAMIL NADU,SALEM,Maramangalathupatti (CT),3315,12448,20,1,1,21,7,17,6,2,12,0,0,0,0,2434,2
TAMIL NADU,SALEM,Tirumalaigiri (CT),1014,4107,5,1,0,0,0,0,1,0,2,0,0,0,0,1250,1
TAMIL NADU,SALEM,Selathampatti (CT),1729,6659,20,1,0,0,0,0,2,0,2,0,0,0,0,1916,1
TAMIL NADU,SALEM,Sanniyasigundu (CT),1912,7823,5,1,0,0,0,0,1,0,2,2,0,0,0,1401,1
TAMIL NADU,SALEM,Erumapalayam (CT),2690,10220,8,2,1,30,7,18,3,2,2,1,0,0,0,1625,2
TAMIL NADU,SALEM,Kondalampatti (CT),5345,20318,12,1,3,20,9,28,2,3,6,0,0,2,1,3279,4
TAMIL NADU,SALEM,Puthur Agraharam (CT),2842,11173,7,3,0,0,0,0,1,0,3,1,0,0,0,2664,1
TAMIL NADU,SALEM,Neykkarappatti (CT),3031,12090,3,1,0,0,0,0,1,0,5,5,0,1,0,3596,3
TAMIL NADU,SALEM,Kalparapatti (CT),1414,5046,10,1,0,0,0,0,1,0,3,0,0,1,0,548,3
TAMIL NADU,SALEM,Perumagoundampatti (CT),2114,7796,15,2,1,9,5,17,5,2,8,0,0,0,0,1996,2
TAMIL NADU,SALEM,Vembadithalam (CT),1996,7331,5,3,3,56,11,38,5,3,5,1,0,0,0,2380,2
TAMIL NADU,SALEM,Rajapalayam (CT),1629,5807,6,8,2,12,6,21,6,2,4,11,0,0,0,1650,2
TAMIL NADU,SALEM,Chennagiri (CT),1453,5338,12,1,0,0,0,0,1,0,3,0,0,0,0,1119,1
TAMIL NADU,SALEM,Papparapatti (CT),2482,9592,20,3,1,15,5,20,4,2,6,0,0,0,1,1802,3
TAMIL NADU,SALEM,Yercaud (CT),2652,11582,27,15,3,44,13,48,5,3,4,25,0,0,1,3647,7
TAMIL NADU,SALEM,Belur (TP),2290,8736,13.126,3,2,32,7,25,4,3,12,6,0,0,0,2573,3
TAMIL NADU,SALEM,Vazhapadi (TP),4582,17559,20.742,22,2,20,8,27,11,3,10,5,0,1,4,5417,6
TAMIL NADU,SALEM,Ayothiapattinam (TP),2982,11517,26.14,5,0,0,0,0,5,0,5,1,0,0,0,3066,8
TAMIL NADU,SALEM,Masinaickenpatty (CT),2316,9098,15,1,2,20,6,23,2,3,4,10,0,2,0,2350,1
TAMIL NADU,SALEM,Pethanaickenpalayam (TP),4611,17678,20.37,23,2,48,10,32,7,3,16,3,0,0,0,5576,4
TAMIL NADU,SALEM,Ethapur (TP),2866,10968,12.48,39,3,43,10,39,4,3,5,0,0,1,0,3144,3
TAMIL NADU,SALEM,Attur (M),16371,61793,75.757,2,17,96,35,129,63,3,11,11,0,0,6,21523,20
TAMIL NADU,SALEM,Narasingapuram (M),6230,23084,39.535,25,4,105,13,39,13,3,16,24,0,0,0,7744,3
TAMIL NADU,SALEM,Keeripatti (TP),2584,10208,27.611,15,3,20,10,31,4,3,8,5,0,0,0,2325,2
TAMIL NADU,SALEM,Veeraganur ((TP),3139,11624,24.04,7,2,44,8,23,5,3,15,9,0,0,0,3893,7
TAMIL NADU,SALEM,Thedavur (TP),2241,8230,24.265,5,2,28,6,29,3,3,5,1,0,0,0,2501,3
TAMIL NADU,SALEM,Gangavalli (TP),3124,12015,29.57,19,3,81,14,34,7,3,9,6,0,0,0,4270,6
TAMIL NADU,SALEM,Thammampatti (TP),5756,21503,48.817,23,4,40,9,27,7,3,14,11,0,1,2,10218,7
TAMIL NADU,SALEM,Sentharapatti (TP),3894,14308,14.29,7,3,20,9,29,5,3,6,3,0,0,0,3846,7
TAMIL NADU,NAMAKKAL,Mallasamudram (TP),4895,18007,26.2,10,3,40,9,30,13,3,14,5,0,3,2,6489,7
TAMIL NADU,NAMAKKAL,Kumarapalayam (M),20439,71594,25,41,16,94,20,78,41,3,13,14,1,5,6,24050,11
TAMIL NADU,NAMAKKAL,Padaiveedu (TP),2965,10451,44.15,2,2,20,9,25,3,3,7,4,0,0,0,3373,4
TAMIL NADU,NAMAKKAL,Tiruchengode (M),26508,95335,127.7,0,4,172,30,155,30,3,20,30,0,9,5,33910,16
TAMIL NADU,NAMAKKAL,Alampalayam (TP),5785,20286,25.169,9,1,0,0,0,3,0,8,2,0,1,0,5871,2
TAMIL NADU,NAMAKKAL,Pallipalayam (M),11210,40140,33.86,10,4,56,13,46,13,3,9,16,0,0,4,14147,7
TAMIL NADU,NAMAKKAL,Thathankuttai (CT),6747,24708,20,25,2,15,7,18,9,2,8,0,0,8,5,7032,2
TAMIL NADU,NAMAKKAL,Ellandaikuttai (CT),4600,16160,12,1,2,40,9,30,4,3,8,4,0,0,1,4931,5
TAMIL NADU,NAMAKKAL,Periyamanali (CT),1945,6878,10,10,2,20,7,24,2,3,5,4,0,0,0,2667,1
TAMIL NADU,NAMAKKAL,Pallipalayam Agraharam (CT) ,4625,16479,5,3,0,10,4,8,3,2,9,0,0,0,2,5639,1
TAMIL NADU,NAMAKKAL,Pudupalayam Agraharam (CT),1696,5704,6,3,0,10,2,2,1,2,2,0,0,0,0,2062,1
TAMIL NADU,NAMAKKAL,Vennanthur (TP),3844,14568,22.93,2,3,46,12,36,5,3,5,1,0,1,1,4730,3
TAMIL NADU,NAMAKKAL,Athanur (TP),2666,9827,11.17,5,2,12,7,23,5,3,8,0,0,4,0,3104,2
TAMIL NADU,NAMAKKAL,R.Pudupatti (TP),2105,7478,21.072,10,0,10,3,6,3,2,6,0,0,0,0,3355,5
TAMIL NADU,NAMAKKAL,Namagiripettai (TP),5875,21250,38.18,54,3,40,9,25,9,3,7,2,0,1,1,7514,5
TAMIL NADU,NAMAKKAL,Seerapalli (TP),3344,12403,22.33,18,0,4,4,14,4,4,14,3,0,0,2,3718,4
TAMIL NADU,NAMAKKAL,Pattinam (TP),2412,8912,16.22,10,1,15,5,19,2,2,3,3,0,0,0,2469,4
TAMIL NADU,NAMAKKAL,Rasipuram (M),13104,50244,53.896,15,4,88,30,100,37,3,21,25,0,3,3,18053,16
TAMIL NADU,NAMAKKAL,Pillanallur (TP),3127,11181,28.372,12,2,16,10,28,5,3,9,0,0,0,1,3736,2
TAMIL NADU,NAMAKKAL,Kalappanaickenpatti (TP),3164,10831,38.707,9,2,20,9,26,7,3,11,2,0,0,0,3793,5
TAMIL NADU,NAMAKKAL,Senthamangalam (TP),5484,19750,35.5,2,4,104,16,46,6,3,12,3,0,0,0,6309,3
TAMIL NADU,NAMAKKAL,Namakkal (M),15008,55145,57.66,2,16,92,26,90,47,3,4,9,0,2,10,21179,24
TAMIL NADU,NAMAKKAL,Erumaipatti (TP),2954,12085,30.733,2,3,40,13,38,9,3,9,4,0,1,0,3308,4
TAMIL NADU,NAMAKKAL,Mohanur (TP),3890,14315,40,9,2,20,10,29,12,3,6,0,0,0,2,5187,5
TAMIL NADU,NAMAKKAL,Nallipalayam (CT),1514,5078,20,5,1,12,5,17,3,2,1,4,0,0,0,1595,1
TAMIL NADU,NAMAKKAL,Chinnamudalaipatti (CT),2462,8928,6,5,0,0,0,0,1,0,2,0,0,0,0,2585,1
TAMIL NADU,NAMAKKAL,Kosavampatti (CT),2788,10356,6,2,0,0,0,0,2,0,3,0,0,0,0,3020,1
TAMIL NADU,NAMAKKAL,Periyapatti (CT),3943,15690,5,2,0,0,0,0,4,0,7,17,0,0,0,4673,2
TAMIL NADU,NAMAKKAL,Kondichettipatti (CT),2836,10300,27,6,3,0,0,0,2,0,3,0,0,0,0,3520,2
TAMIL NADU,NAMAKKAL,Paramathi (TP),3353,11986,24,0,2,52,9,26,4,3,11,4,0,0,0,4155,4
TAMIL NADU,NAMAKKAL,Velur (TP),7055,25012,43.435,1,4,66,15,67,3,3,14,9,0,0,2,8026,6
TAMIL NADU,NAMAKKAL,Pothanur (TP),5147,18455,90,17,1,0,0,0,3,0,6,0,1,1,1,5716,3
TAMIL NADU,NAMAKKAL,Venkarai (TP),2702,9330,15,4,2,16,7,24,2,3,6,0,0,0,0,3466,3
TAMIL NADU,NAMAKKAL,Pandamangalam (TP),2071,7259,9,1,1,15,4,15,6,2,4,1,0,0,0,2557,4
TAMIL NADU,ERODE,Sathyamangalam (M),11148,37816,64.051,4,4,58,20,64,28,3,11,22,0,2,3,13480,13
TAMIL NADU,ERODE,Kembainaickenpalayam (TP),3395,11103,9.336,29,1,15,6,15,4,2,8,3,0,0,3,3086,2
TAMIL NADU,ERODE,Ariyappampalayam (TP),4507,15706,26.926,5,1,30,7,15,2,2,14,5,0,0,1,5376,4
TAMIL NADU,ERODE,Bhavanisagar (TP),2134,7710,29.59,1,3,24,6,21,6,3,4,4,0,0,0,2175,1
TAMIL NADU,ERODE,Punjaipuliampatti (M),5480,18967,29.34,1,4,50,15,42,15,3,10,5,0,0,2,7060,8
TAMIL NADU,ERODE,Nerunjipettai (TP),1961,6791,17.684,1,0,10,2,2,2,2,6,5,0,0,0,2425,4
TAMIL NADU,ERODE,Ammapettai (TP),2758,9677,28.227,3,2,20,7,27,4,3,5,1,0,0,0,2924,3
TAMIL NADU,ERODE,Anthiyur (TP),6044,21086,21.365,7,4,42,13,34,16,3,12,4,0,0,2,7421,9
TAMIL NADU,ERODE,Olagadam (TP),2851,9958,41.87,6,2,20,7,25,5,3,15,3,0,0,0,2845,4
TAMIL NADU,ERODE,Athani (TP),2567,8430,27.186,21,3,20,7,28,3,3,5,1,0,0,0,2459,5
TAMIL NADU,ERODE,Jambai (TP),4789,16522,36.323,4,2,20,8,27,3,3,11,1,0,0,0,2444,2
TAMIL NADU,ERODE,Appakudal (TP),3149,10610,34.783,3,2,30,7,19,8,2,8,6,0,0,0,3746,4
TAMIL NADU,ERODE,Bhavani (M),11147,39225,31.42,1,13,61,27,78,33,3,18,10,0,0,2,12340,8
TAMIL NADU,ERODE,Salangapalayam (TP),4668,15609,37.88,8,0,0,0,0,1,0,14,2,1,0,0,4728,2
TAMIL NADU,ERODE,Kuruppanaickenpalayam (CT),2194,7484,11,1,0,0,0,0,2,0,2,7,0,0,0,2262,1
TAMIL NADU,ERODE,Periyakodiveri (TP),3644,12330,28.28,3,1,12,6,21,5,2,9,6,0,0,0,3697,4
TAMIL NADU,ERODE,Vaniputhur (TP),3748,12044,18.433,7,0,0,0,0,4,0,7,4,0,0,0,4510,4
TAMIL NADU,ERODE,Lakkampatti (TP),3454,11716,13.5,20,1,18,8,26,5,2,6,0,1,0,0,4133,2
TAMIL NADU,ERODE,Kasipalayam (G) (TP),2838,9093,28.175,3,3,24,7,31,4,3,11,2,0,0,0,2893,4
TAMIL NADU,ERODE,Gobichettipalayam (M),17064,59523,94.193,5,5,92,23,75,17,3,26,18,0,0,3,21373,22
TAMIL NADU,ERODE,Kuhalur (TP),3628,11753,20.137,3,1,30,7,20,4,2,10,4,0,0,0,3956,2
TAMIL NADU,ERODE,P.Mettupalayam (TP),2823,9109,7,1,1,15,5,19,3,2,10,0,0,0,2,2144,2
TAMIL NADU,ERODE,Elathur (TP),2404,7827,26.47,9,2,18,5,18,3,2,12,2,0,0,0,1535,5
TAMIL NADU,ERODE,Kolappalur (TP),2979,9607,15.23,5,2,27,4,15,4,2,8,3,0,1,1,3288,20
TAMIL NADU,ERODE,Nambiyur (TP),4913,16379,39.15,11,2,40,9,28,8,3,17,14,0,0,1,4046,5
TAMIL NADU,ERODE,Pallapalayam (TP),2164,7263,21.495,9,0,0,0,0,6,0,8,1,0,2,0,1443,2
TAMIL NADU,ERODE,Kanjikoil (TP),3468,11294,24.994,4,1,12,6,15,5,2,3,2,0,0,0,2118,4
TAMIL NADU,ERODE,Nallampatti (TP),1152,3874,19.344,2,0,0,0,0,2,0,4,0,0,0,0,1287,2
TAMIL NADU,ERODE,Pethampalayam (TP),2145,7152,23.609,12,1,10,4,15,2,1,11,0,0,0,0,3225,4
TAMIL NADU,ERODE,Karumandi Chellipalayam (TP),6817,23868,56,4,4,620,96,296,6,3,12,13,1,3,4,9312,9
TAMIL NADU,ERODE,Perundurai (TP),6675,24930,42.976,2,4,72,15,55,6,3,20,1,1,3,0,7795,13
TAMIL NADU,ERODE,Chennimalai (TP),4682,15500,26.962,1,2,40,8,26,11,3,9,4,0,3,1,5535,5
TAMIL NADU,ERODE,Vijayapuri (CT),2160,7222,19.5,10,1,9,5,15,5,2,8,4,0,1,0,1312,2
TAMIL NADU,ERODE,Mukasipidariyur (CT),4362,14143,23,8,1,36,7,19,2,2,10,7,0,0,0,4522,2
TAMIL NADU,ERODE,Ottapparai (CT),2942,9493,25.5,33,1,15,5,20,4,2,8,2,0,0,1,4441,4
TAMIL NADU,ERODE,Suriyampalayam (TP),8153,28585,16,1,2,35,15,40,2,0,14,10,2,2,0,9241,2
TAMIL NADU,ERODE,Chithode (TP),2553,8550,16.695,4,1,15,4,13,8,2,4,5,0,0,1,2495,3
TAMIL NADU,ERODE,Brahmana Periya Agraharam (TP),6539,24798,16,1,1,0,0,0,5,0,7,10,0,0,0,5156,2
TAMIL NADU,ERODE,Periyasemur (M),15198,55282,47.62,40,5,68,19,91,2,1,14,9,1,1,2,17668,5
TAMIL NADU,ERODE,Nasiyanur (TP),3280,10970,18.144,4,2,13,8,24,3,3,7,0,0,0,1,2903,5
TAMIL NADU,ERODE,Veerappanchatiram (M),24216,84453,90.8,0,6,100,21,89,27,1,15,6,2,0,4,30373,11
TAMIL NADU,ERODE,Erode (M.Corp),43184,157101,116.39,1,35,257,30,99,143,4,113,31,3,0,9,63148,80
TAMIL NADU,ERODE,Surampatti (M),11855,41782,49.81,10,3,44,13,41,10,1,6,5,0,0,2,18583,5
TAMIL NADU,ERODE,Kasipalayam  (E) (M),20822,73425,86.64,7,6,111,37,119,17,3,14,29,0,2,0,25039,8
TAMIL NADU,ERODE,Avalpoondurai (TP),3552,11789,58.335,19,2,20,9,26,7,3,11,8,0,0,1,4449,5
TAMIL NADU,ERODE,Modakurichi (TP),3076,9907,27.233,8,2,40,8,27,3,3,12,1,0,0,1,2284,4
TAMIL NADU,ERODE,Pasur (TP),1120,3670,9.12,7,0,0,0,0,1,0,4,1,0,0,0,1326,2
TAMIL NADU,ERODE,Kilampadi (TP),2059,6422,21.935,6,0,12,2,6,2,2,9,0,0,0,0,2306,2
TAMIL NADU,ERODE,Vellottamparappu (TP),2431,7621,18.383,1,1,14,5,16,3,2,11,0,0,0,0,2604,1
TAMIL NADU,ERODE,Vadugapatti (TP),2928,9657,42.408,26,2,20,7,27,2,3,11,0,0,0,0,2470,6
TAMIL NADU,ERODE,Arachalur (TP),3667,12034,43.534,17,2,40,9,22,4,3,10,2,0,2,0,4128,3
TAMIL NADU,ERODE,Sivagiri (TP),5407,17979,45.582,39,3,20,9,24,8,3,16,4,1,0,1,5795,7
TAMIL NADU,ERODE,Unjalur (TP),768,2482,7,1,1,10,3,10,1,2,5,1,0,0,0,1000,4
TAMIL NADU,ERODE,Kollankoil (TP),2833,9196,22.587,7,1,30,5,16,3,2,9,2,0,0,1,3191,2
TAMIL NADU,ERODE,Vengampudur (TP),2381,7443,29.423,3,0,0,0,0,1,0,7,0,0,0,0,2787,2
TAMIL NADU,ERODE,Kodumudi (TP),3946,13225,35.68,1,3,30,11,35,9,3,9,2,0,0,1,4468,8
TAMIL NADU,ERODE,Chennasamudram (TP),2482,8111,28.633,2,3,40,7,27,4,3,12,0,0,0,0,3153,2
TAMIL NADU,ERODE,Mettunasuvanpalayam (CT),5009,17240,29,0,1,0,0,0,7,0,3,1,0,0,0,4365,5
TAMIL NADU,ERODE,Thindal (CT),4256,15440,17,10,2,20,9,28,3,3,3,30,0,3,0,5464,3
TAMIL NADU,THE NILGIRIS,Nelliyalam (M),10729,44590,45,75,4,64,13,48,6,3,20,5,1,0,0,11215,5
TAMIL NADU,THE NILGIRIS,Devarshola (TP),5594,24954,50,46,1,0,0,0,3,0,9,1,0,0,0,4003,5
TAMIL NADU,THE NILGIRIS,Gudalur (M),12101,49535,48.5,6,3,44,20,68,21,3,18,17,1,2,0,4132,21
TAMIL NADU,THE NILGIRIS,O' Valley (TP),5307,21943,70,38,3,26,9,27,10,5,16,3,0,0,0,6154,5
TAMIL NADU,THE NILGIRIS,Sholur (TP),2762,9745,17.45,3,1,20,5,18,4,2,9,1,0,1,0,1313,3
TAMIL NADU,THE NILGIRIS,Naduvattam (TP),2340,8505,17.12,2,2,16,7,27,2,3,12,1,0,0,0,2883,3
TAMIL NADU,THE NILGIRIS,Udhagamandalam (M),23235,88430,142.1,7,5,891,92,113,34,4,10,16,1,2,5,28664,14
TAMIL NADU,THE NILGIRIS,Kotagiri (TP),7860,28207,28,6,4,162,21,93,10,3,27,31,1,1,1,9357,9
TAMIL NADU,THE NILGIRIS,Jagathala (TP),4099,14383,13.7,1,1,15,6,15,2,2,5,1,0,0,0,4494,3
TAMIL NADU,THE NILGIRIS,Wellington (CB),4949,19462,24,1,4,55,11,50,3,3,3,12,0,2,1,5748,1
TAMIL NADU,THE NILGIRIS,Kethi (TP),6397,23229,42.881,13,3,20,10,29,2,3,19,12,0,2,0,6639,7
TAMIL NADU,THE NILGIRIS,Adikaratti (TP),4209,14178,18.5,4,2,28,12,36,2,5,13,1,0,0,0,4778,5
TAMIL NADU,THE NILGIRIS,Coonoor (M),12384,45494,60,9,4,158,46,109,17,3,15,35,0,1,0,17258,23
TAMIL NADU,THE NILGIRIS,Huligal (TP),3727,12960,50,8,1,36,8,21,2,2,18,0,0,0,0,4263,1
TAMIL NADU,THE NILGIRIS,Aravankad (TS) (CT),1235,4438,15,5,3,62,14,39,7,3,7,0,0,0,0,2061,2
TAMIL NADU,THE NILGIRIS,Hubbathala (CT),3271,10852,5,2,1,24,12,29,5,6,5,5,0,0,0,3793,3
